Timestamp,Acceleration
2021-04-22 09:28:37.296875,0.0015330352703694095
2021-04-22 09:28:37.312500,0.0010421869461082478
2021-04-22 09:28:37.328125,0.0007967627839772229
2021-04-22 09:28:37.343750,0.0007967627839772229
2021-04-22 09:28:37.359375,0.0020238835946312372
2021-04-22 09:28:37.375000,0.00055133862184642
2021-04-22 09:28:37.390625,0.00030591445971561715
2021-04-22 09:28:37.406250,0.0010421869461082478
2021-04-22 09:28:37.421875,6.049029758481428e-05
2021-04-22 09:28:37.437500,0.0007967627839772229
2021-04-22 09:28:37.453125,0.00055133862184642
2021-04-22 09:28:37.468750,0.0017784594325002123
2021-04-22 09:28:37.484375,0.0020238835946312372
2021-04-22 09:28:37.500000,0.0012876111082392727
2021-04-22 09:28:37.515625,0.00055133862184642
2021-04-22 09:28:37.531250,0.0010421869461082478
2021-04-22 09:28:37.546875,-0.0016574788373306948
2021-04-22 09:28:37.562500,-0.0041117204586387235
2021-04-22 09:28:37.578125,-0.0023937513237231034
2021-04-22 09:28:37.593750,6.049029758481428e-05
2021-04-22 09:28:37.609375,-0.00043035802667679146
2021-04-22 09:28:37.625000,0.0007967627839772229
2021-04-22 09:28:37.640625,0.002514731918893287
2021-04-22 09:28:37.656250,0.002269307756762262
2021-04-22 09:28:37.671875,0.0030055802431542267
2021-04-22 09:28:37.687500,0.002514731918893287
2021-04-22 09:28:37.703125,0.0007967627839772229
2021-04-22 09:28:37.718750,0.0012876111082392727
2021-04-22 09:28:37.734375,0.00030591445971561715
2021-04-22 09:28:37.750000,0.0012876111082392727
2021-04-22 09:28:37.765625,0.0012876111082392727
2021-04-22 09:28:37.781250,0.00055133862184642
2021-04-22 09:28:37.796875,0.0012876111082392727
2021-04-22 09:28:37.812500,0.00030591445971561715
2021-04-22 09:28:37.828125,-0.0001849338645459886
2021-04-22 09:28:37.843750,-0.001166630513069089
2021-04-22 09:28:37.859375,-0.001166630513069089
2021-04-22 09:28:37.875000,-0.0009212063509383972
2021-04-22 09:28:37.890625,-0.0001849338645459886
2021-04-22 09:28:37.906250,0.0010421869461082478
2021-04-22 09:28:37.921875,0.0017784594325002123
2021-04-22 09:28:37.937500,0.00030591445971561715
2021-04-22 09:28:37.953125,0.0012876111082392727
2021-04-22 09:28:37.968750,-0.001166630513069089
2021-04-22 09:28:37.984375,-0.0038662962965079206
2021-04-22 09:28:38.000000,-0.001412054675199892
2021-04-22 09:28:38.015625,-0.002884599647984709
2021-04-22 09:28:38.031250,-0.00043035802667679146
2021-04-22 09:28:38.046875,-0.001166630513069089
2021-04-22 09:28:38.062500,-0.0001849338645459886
2021-04-22 09:28:38.078125,-0.0001849338645459886
2021-04-22 09:28:38.093750,-0.0001849338645459886
2021-04-22 09:28:38.109375,-0.0009212063509383972
2021-04-22 09:28:38.125000,-0.0023937513237231034
2021-04-22 09:28:38.140625,-0.0021483271615923005
2021-04-22 09:28:38.156250,-0.0001849338645459886
2021-04-22 09:28:38.171875,-0.0001849338645459886
2021-04-22 09:28:38.187500,-0.00043035802667679146
2021-04-22 09:28:38.203125,-0.00043035802667679146
2021-04-22 09:28:38.218750,-0.0019029029994614977
2021-04-22 09:28:38.234375,0.0012876111082392727
2021-04-22 09:28:38.250000,0.002269307756762262
2021-04-22 09:28:38.265625,0.00055133862184642
2021-04-22 09:28:38.281250,-0.0006757821888075943
2021-04-22 09:28:38.296875,-0.00043035802667679146
2021-04-22 09:28:38.312500,0.0030055802431542267
2021-04-22 09:28:38.328125,0.004232701053808241
2021-04-22 09:28:38.343750,0.0032510044052852516
2021-04-22 09:28:38.359375,0.0010421869461082478
2021-04-22 09:28:38.375000,0.0010421869461082478
2021-04-22 09:28:38.390625,0.0012876111082392727
2021-04-22 09:28:38.406250,0.00030591445971561715
2021-04-22 09:28:38.421875,-0.00043035802667679146
2021-04-22 09:28:38.437500,-0.001412054675199892
2021-04-22 09:28:38.453125,-0.002884599647984709
2021-04-22 09:28:38.468750,-0.00043035802667679146
2021-04-22 09:28:38.484375,0.0012876111082392727
2021-04-22 09:28:38.500000,0.0010421869461082478
2021-04-22 09:28:38.515625,6.049029758481428e-05
2021-04-22 09:28:38.531250,-0.0001849338645459886
2021-04-22 09:28:38.546875,-0.0016574788373306948
2021-04-22 09:28:38.562500,0.0012876111082392727
2021-04-22 09:28:38.578125,6.049029758481428e-05
2021-04-22 09:28:38.593750,-0.00043035802667679146
2021-04-22 09:28:38.609375,0.00030591445971561715
2021-04-22 09:28:38.625000,0.0012876111082392727
2021-04-22 09:28:38.640625,0.0010421869461082478
2021-04-22 09:28:38.656250,0.00030591445971561715
2021-04-22 09:28:38.671875,-0.0023937513237231034
2021-04-22 09:28:38.687500,-0.0041117204586387235
2021-04-22 09:28:38.703125,-0.0041117204586387235
2021-04-22 09:28:38.718750,-0.002884599647984709
2021-04-22 09:28:38.734375,-0.003130023810115512
2021-04-22 09:28:38.750000,-0.001412054675199892
2021-04-22 09:28:38.765625,-0.0023937513237231034
2021-04-22 09:28:38.781250,-0.003130023810115512
2021-04-22 09:28:38.796875,-0.0006757821888075943
2021-04-22 09:28:38.812500,0.0007967627839772229
2021-04-22 09:28:38.828125,6.049029758481428e-05
2021-04-22 09:28:38.843750,-0.0006757821888075943
2021-04-22 09:28:38.859375,-0.001412054675199892
