Timestamp,Acceleration
2021-04-22 09:46:29.046874992,-0.0011798005399790146
2021-04-22 09:46:29.062499992,4.7320270674888754e-05
2021-04-22 09:46:29.078124992,0.0012744410813291251
2021-04-22 09:46:29.093749992,0.0020107135677210897
2021-04-22 09:46:29.109374992,0.0002927444328056916
2021-04-22 09:46:29.124999992,0.0007835927570672974
2021-04-22 09:46:29.140624992,0.0005381685949364945
2021-04-22 09:46:29.156249992,0.003237834378375104
2021-04-22 09:46:29.171874992,0.003237834378375104
2021-04-22 09:46:29.187499992,-0.0009343763778482117
2021-04-22 09:46:29.203124992,-0.004370314647679452
2021-04-22 09:46:29.218749992,-0.005597435458333466
2021-04-22 09:46:29.234374992,-0.004370314647679452
2021-04-22 09:46:29.249999992,-0.003879466323417846
2021-04-22 09:46:29.265624992,-0.0033886179991562404
2021-04-22 09:46:29.281249992,-0.005352011296202663
2021-04-22 09:46:29.296874992,-0.006088283782595072
2021-04-22 09:46:29.312499992,-0.004615738809810255
2021-04-22 09:46:29.328124992,-0.00019810389145591412
2021-04-22 09:46:29.343749992,0.0010290169191981002
2021-04-22 09:46:29.359374992,0.0012744410813291251
2021-04-22 09:46:29.374999992,0.0010290169191981002
2021-04-22 09:46:29.390624992,0.0002927444328056916
2021-04-22 09:46:29.406249992,0.003728682702637154
2021-04-22 09:46:29.421874992,0.009128014269513929
2021-04-22 09:46:29.437499992,0.005937500161813936
2021-04-22 09:46:29.453124992,0.0002927444328056916
2021-04-22 09:46:29.468749992,-0.0009343763778482117
2021-04-22 09:46:29.484374992,0.0010290169191981002
2021-04-22 09:46:29.499999992,0.002992410216244079
2021-04-22 09:46:29.515624992,0.0020107135677210897
2021-04-22 09:46:29.531249992,-0.002406921350633029
2021-04-22 09:46:29.546874992,-0.008787949566034015
2021-04-22 09:46:29.562499992,-0.006333707944725875
2021-04-22 09:46:29.578124992,-0.0051065871340718605
2021-04-22 09:46:29.593749992,4.7320270674888754e-05
2021-04-22 09:46:29.609374992,0.0005381685949364945
2021-04-22 09:46:29.624999992,-0.0036340421612870433
2021-04-22 09:46:29.640624992,-0.0028977696748946347
2021-04-22 09:46:29.656249992,-0.0014252247021098174
2021-04-22 09:46:29.671874992,0.002992410216244079
2021-04-22 09:46:29.687499992,0.003483258540506129
2021-04-22 09:46:29.703124992,0.0025015618919831395
2021-04-22 09:46:29.718749992,4.7320270674888754e-05
2021-04-22 09:46:29.734374992,0.0025015618919831395
2021-04-22 09:46:29.749999992,0.0017652894055902868
2021-04-22 09:46:29.765624992,0.0042195310268983155
2021-04-22 09:46:29.781249992,0.0027469860541141644
2021-04-22 09:46:29.796874992,0.0005381685949364945
2021-04-22 09:46:29.812499992,-0.002161497188502226
2021-04-22 09:46:29.828124992,-0.0011798005399790146
2021-04-22 09:46:29.843749992,0.002992410216244079
2021-04-22 09:46:29.859374992,0.0020107135677210897
2021-04-22 09:46:29.874999992,0.0027469860541141644
2021-04-22 09:46:29.890624992,-0.0016706488642406203
2021-04-22 09:46:29.906249992,-0.002406921350633029
2021-04-22 09:46:29.921874992,-0.002161497188502226
2021-04-22 09:46:29.937499992,0.0007835927570672974
2021-04-22 09:46:29.953124992,0.0017652894055902868
2021-04-22 09:46:29.968749992,0.0017652894055902868
2021-04-22 09:46:29.984374992,0.0025015618919831395
2021-04-22 09:46:29.999999992,0.0017652894055902868
2021-04-22 09:46:30.015624992,-0.000443528053586717
2021-04-22 09:46:30.031249992,-0.002406921350633029
2021-04-22 09:46:30.046874992,-0.0006889522157175199
2021-04-22 09:46:30.062499992,-0.002161497188502226
2021-04-22 09:46:30.078124992,-0.0014252247021098174
2021-04-22 09:46:30.093749992,-0.000443528053586717
2021-04-22 09:46:30.109374992,4.7320270674888754e-05
2021-04-22 09:46:30.124999992,0.0010290169191981002
2021-04-22 09:46:30.140624992,0.003237834378375104
2021-04-22 09:46:30.156249992,0.003483258540506129
2021-04-22 09:46:30.171874992,0.003483258540506129
2021-04-22 09:46:30.187499992,0.0005381685949364945
2021-04-22 09:46:30.203124992,-0.0006889522157175199
2021-04-22 09:46:30.218749992,-0.00019810389145591412
2021-04-22 09:46:30.234374992,0.0012744410813291251
2021-04-22 09:46:30.249999992,0.0027469860541141644
2021-04-22 09:46:30.265624992,0.00151986524346015
2021-04-22 09:46:30.281249992,-0.0011798005399790146
2021-04-22 09:46:30.296874992,-0.002652345512763832
