1,0.005373943,1.714287772,0.135906718,3.33E-05,1.58E-05,5.79E-05,0.005373943,3.81E-05,0.00426343,3.44E-05
1,0.004026803,1.284550065,0.101359882,1.86E-05,7.63E-06,3.22E-05,0.004026803,1.54E-05,0.003004485,1.36E-05
1,0.00449457,1.433767955,0.117461553,2.17E-05,1.03E-05,4.32E-05,0.00449457,2.64E-05,0.003500871,2.23E-05
0,0.001482547,0.47293236,0.033309945,2.98E-06,1.08E-06,3.48E-06,0.001482547,3.42E-06,0.001441236,3.30E-06
0,0.001496052,0.477240595,0.033744046,2.95E-06,1.10E-06,3.57E-06,0.001496052,3.30E-06,0.001441923,2.74E-06
0,0.008452131,2.696229845,0.259460353,9.81E-05,7.01E-05,0.000211033,0.008452131,9.85E-05,0.005226989,8.85E-05
0,0.006420265,2.048064633,0.149699284,5.66E-05,2.51E-05,7.02E-05,0.006420265,4.69E-05,0.005178675,3.51E-05
0,0.005156215,1.644832735,0.127234854,2.98E-05,1.44E-05,5.07E-05,0.005156215,3.17E-05,0.004126723,2.89E-05
0,0.00190723,0.608406498,0.043650328,5.26E-06,2.02E-06,5.97E-06,0.00190723,4.05E-06,0.001613976,3.76E-06
1,0.004007569,1.278414461,0.096405472,1.80E-05,7.90E-06,2.91E-05,0.004007569,2.17E-05,0.003446702,1.88E-05
3,0.005761698,1.83798155,0.156903604,3.65E-05,2.06E-05,7.72E-05,0.005761698,3.92E-05,0.004093632,4.32E-05
1,0.006395646,2.04021106,0.145687098,5.18E-05,2.05E-05,6.65E-05,0.006395646,4.22E-05,0.005105265,3.45E-05
2,0.006328712,2.018859158,0.16045861,5.11E-05,2.66E-05,8.07E-05,0.006328712,5.83E-05,0.005062561,5.46E-05
2,0.009046842,2.885942722,0.224668495,0.000104422,5.43E-05,0.000158227,0.009046842,9.32E-05,0.006953685,8.54E-05
2,0.007725091,2.464304012,0.227306369,8.02E-05,5.03E-05,0.000161969,0.007725091,7.06E-05,0.005528798,8.01E-05
0,0.001792597,0.571838298,0.042514379,5.22E-06,2.22E-06,5.67E-06,0.001792597,4.36E-06,0.001571557,2.99E-06
0,0.001588718,0.506800895,0.035333409,3.55E-06,1.24E-06,3.91E-06,0.001588718,3.57E-06,0.001498878,3.25E-06
0,0.00128713,0.410594623,0.029129067,2.45E-06,9.75E-07,2.66E-06,0.00128713,2.55E-06,0.001274357,2.37E-06
0,0.001364066,0.435137039,0.030437544,2.52E-06,8.78E-07,2.90E-06,0.001364066,2.85E-06,0.001341513,2.74E-06
0,0.001785672,0.56962948,0.040680489,4.34E-06,1.67E-06,5.19E-06,0.001785672,4.42E-06,0.001650556,4.48E-06
3,0.005760928,1.837736126,0.138660959,4.94E-05,2.37E-05,6.03E-05,0.005760928,3.61E-05,0.004632105,3.01E-05
1,0.005880178,1.875776871,0.151814832,4.16E-05,2.02E-05,7.22E-05,0.005880178,3.73E-05,0.004473763,3.51E-05
2,0.005360094,1.709870138,0.136852307,2.89E-05,1.44E-05,5.87E-05,0.005360094,3.35E-05,0.004151015,3.50E-05
0,0.001976472,0.630494673,0.044689442,4.57E-06,1.75E-06,6.26E-06,0.001976472,5.18E-06,0.001806652,5.32E-06
1,0.002875079,0.917150094,0.085574939,1.18E-05,7.86E-06,2.30E-05,0.002875079,1.24E-05,0.002066104,1.17E-05
1,0.00519853,1.658331064,0.129393009,3.00E-05,1.47E-05,5.25E-05,0.00519853,3.44E-05,0.004103976,3.88E-05
0,0.001691811,0.539687733,0.037993214,3.76E-06,1.40E-06,4.52E-06,0.001691811,3.69E-06,0.001564312,3.39E-06
2,0.006064823,1.93467867,0.156471906,4.24E-05,2.21E-05,7.68E-05,0.006064823,3.98E-05,0.004564668,3.52E-05
0,0.002877387,0.917886366,0.071410419,1.16E-05,5.22E-06,1.60E-05,0.002877387,1.31E-05,0.002566189,1.45E-05
1,0.005040043,1.607773686,0.137077469,2.69E-05,1.54E-05,5.89E-05,0.005040043,2.57E-05,0.003357799,2.58E-05
0,0.002608882,0.832233334,0.057436071,8.13E-06,2.87E-06,1.03E-05,0.002608882,8.94E-06,0.002385183,7.99E-06
1,0.003991412,1.273260553,0.112272367,1.38E-05,6.41E-06,3.95E-05,0.003991412,2.30E-05,0.003162074,2.58E-05
1,0.004136051,1.319400296,0.118566544,1.88E-05,1.15E-05,4.41E-05,0.004136051,2.39E-05,0.002887343,1.54E-05
1,0.004340699,1.384683123,0.1340353,2.33E-05,1.36E-05,5.63E-05,0.004340699,3.50E-05,0.003495368,3.61E-05
0,0.00426838,1.361613252,0.11534779,2.63E-05,1.52E-05,4.17E-05,0.00426838,2.62E-05,0.003329373,2.40E-05
1,0.002383461,0.760324054,0.060919597,6.17E-06,2.67E-06,1.16E-05,0.002383461,6.41E-06,0.001847647,6.18E-06
1,0.004619206,1.473526669,0.123999207,2.65E-05,1.46E-05,4.82E-05,0.004619206,2.21E-05,0.003230887,2.68E-05
1,0.004993882,1.593048236,0.142929394,2.49E-05,1.25E-05,6.40E-05,0.004993882,3.44E-05,0.003765693,2.99E-05
1,0.004803851,1.532428468,0.122654638,2.89E-05,1.37E-05,4.72E-05,0.004803851,2.60E-05,0.003582312,2.44E-05
1,0.004466104,1.424687261,0.155717908,1.74E-05,1.15E-05,7.60E-05,0.004466104,2.18E-05,0.002660572,2.54E-05
0,0.002690434,0.858248295,0.064004909,8.77E-06,3.68E-06,1.28E-05,0.002690434,8.88E-06,0.002328919,8.95E-06
0,0.001468698,0.468514726,0.03392806,2.94E-06,1.22E-06,3.61E-06,0.001468698,2.69E-06,0.001277649,3.10E-06
1,0.004333006,1.382228881,0.114514504,2.24E-05,1.19E-05,4.11E-05,0.004333006,2.54E-05,0.003320192,2.83E-05
1,0.002818146,0.898988706,0.071188662,8.96E-06,3.40E-06,1.59E-05,0.002818146,1.13E-05,0.002570714,1.11E-05
0,0.002075719,0.662154389,0.048976727,6.47E-06,2.72E-06,7.52E-06,0.002075719,5.05E-06,0.001771322,4.93E-06
3,0.007524289,2.400248306,0.183053194,5.78E-05,2.81E-05,0.000105042,0.007524289,6.47E-05,0.006146862,6.58E-05
0,0.00269505,0.85972084,0.063199938,1.03E-05,4.42E-06,1.25E-05,0.00269505,9.68E-06,0.002414931,8.31E-06
0,0.001408689,0.449371641,0.032878595,3.46E-06,1.47E-06,3.39E-06,0.001408689,2.31E-06,0.001183748,2.20E-06
1,0.003328229,1.061704925,0.115397909,1.43E-05,1.00E-05,4.17E-05,0.003328229,2.18E-05,0.002426516,2.39E-05
0,0.003689825,1.177054282,0.094063113,1.52E-05,7.06E-06,2.77E-05,0.003689825,1.55E-05,0.002899006,1.50E-05
1,0.005299315,1.690481629,0.17500894,2.81E-05,1.61E-05,9.60E-05,0.005299315,2.76E-05,0.003308137,3.19E-05
2,0.005172372,1.649986642,0.153265965,2.50E-05,1.32E-05,7.36E-05,0.005172372,3.57E-05,0.003604808,3.10E-05
0,0.003546725,1.131405387,0.086703185,1.50E-05,6.83E-06,2.36E-05,0.003546725,1.43E-05,0.002847805,1.14E-05
2,0.005951728,1.898601318,0.157803347,3.69E-05,1.82E-05,7.81E-05,0.005951728,5.26E-05,0.004648942,4.75E-05
1,0.006127141,1.954558027,0.149685402,3.62E-05,1.62E-05,7.02E-05,0.006127141,4.20E-05,0.004685169,3.53E-05
0,0.002164964,0.690623592,0.050054497,6.03E-06,2.16E-06,7.85E-06,0.002164964,6.17E-06,0.001952098,5.53E-06
2,0.007652002,2.440988717,0.176536928,7.40E-05,3.25E-05,9.77E-05,0.007652002,6.83E-05,0.006438515,6.44E-05
0,0.001821832,0.581164416,0.041451262,4.62E-06,1.86E-06,5.39E-06,0.001821832,4.17E-06,0.001572849,4.12E-06
1,0.003235906,1.032254026,0.084247362,1.27E-05,5.29E-06,2.22E-05,0.003235906,1.55E-05,0.00278458,1.39E-05
1,0.003268988,1.042807265,0.087125578,1.33E-05,6.74E-06,2.38E-05,0.003268988,1.36E-05,0.002632337,1.40E-05
2,0.004100661,1.308110784,0.102831845,1.66E-05,7.37E-06,3.31E-05,0.004100661,2.19E-05,0.003378452,1.94E-05
0,0.002462705,0.785602743,0.062396167,9.23E-06,4.53E-06,1.22E-05,0.002462705,8.50E-06,0.002105312,6.37E-06
2,0.005286236,1.686309418,0.154240641,2.54E-05,1.36E-05,7.46E-05,0.005286236,3.50E-05,0.00396001,4.12E-05
0,0.004311464,1.375357005,0.11946133,1.59E-05,7.20E-06,4.47E-05,0.004311464,1.68E-05,0.003077241,1.77E-05
0,0.001710276,0.545577912,0.038777794,4.21E-06,1.63E-06,4.71E-06,0.001710276,4.17E-06,0.001624523,4.05E-06
0,0.001176343,0.375253544,0.026463736,1.93E-06,7.09E-07,2.20E-06,0.001176343,1.88E-06,0.001058772,2.06E-06
0,0.001356372,0.432682798,0.031095348,2.62E-06,1.02E-06,3.03E-06,0.001356372,2.92E-06,0.001323865,2.65E-06
1,0.004147591,1.323081658,0.111538464,1.91E-05,1.07E-05,3.90E-05,0.004147591,2.29E-05,0.003001399,2.38E-05
1,0.004424559,1.411434356,0.13138539,2.91E-05,1.82E-05,5.41E-05,0.004424559,2.96E-05,0.003336235,2.61E-05
1,0.004806928,1.533410165,0.124188506,2.60E-05,1.32E-05,4.83E-05,0.004806928,2.64E-05,0.00354946,2.85E-05
0,0.001485624,0.473914057,0.033828496,3.29E-06,1.26E-06,3.59E-06,0.001485624,3.38E-06,0.001439078,3.05E-06
1,0.003151277,1.005257368,0.083833819,1.64E-05,9.03E-06,2.20E-05,0.003151277,1.67E-05,0.002737502,1.67E-05
1,0.004305309,1.373393611,0.107429083,1.71E-05,6.80E-06,3.62E-05,0.004305309,2.80E-05,0.003772858,3.17E-05
0,0.001937235,0.61797804,0.042906433,5.38E-06,1.92E-06,5.77E-06,0.001937235,5.28E-06,0.001828872,4.68E-06
0,0.001536401,0.490112052,0.034404056,3.26E-06,1.17E-06,3.71E-06,0.001536401,3.10E-06,0.001432146,2.93E-06
0,0.001709506,0.545332488,0.03866969,3.67E-06,1.43E-06,4.69E-06,0.001709506,3.80E-06,0.001526264,3.24E-06
1,0.006851873,2.185747588,0.213335579,5.36E-05,3.37E-05,0.00014267,0.006851873,5.53E-05,0.004383364,4.74E-05
0,0.001964932,0.62681331,0.047007537,5.67E-06,2.47E-06,6.92E-06,0.001964932,6.12E-06,0.00185249,5.79E-06
0,0.001360989,0.434155343,0.030413788,2.83E-06,1.04E-06,2.90E-06,0.001360989,2.83E-06,0.001337958,2.89E-06
0,0.001270974,0.405440716,0.034939989,2.82E-06,1.57E-06,3.82E-06,0.001270974,3.04E-06,0.001149353,3.51E-06
1,0.002831225,0.903160917,0.064177363,1.02E-05,3.64E-06,1.29E-05,0.002831225,1.15E-05,0.00266793,9.19E-06
1,0.005363941,1.711097258,0.16333379,2.49E-05,1.27E-05,8.36E-05,0.005363941,4.95E-05,0.004292267,3.89E-05
0,0.002185737,0.697250045,0.049221466,7.47E-06,2.92E-06,7.59E-06,0.002185737,6.08E-06,0.001929506,5.28E-06
1,0.003216672,1.026118422,0.093140005,1.05E-05,4.97E-06,2.72E-05,0.003216672,1.57E-05,0.002511366,1.31E-05
0,0.001584871,0.505573774,0.035178795,3.67E-06,1.33E-06,3.88E-06,0.001584871,3.56E-06,0.001505823,3.39E-06
0,0.001152493,0.367645395,0.025141307,2.05E-06,7.17E-07,1.98E-06,0.001152493,1.93E-06,0.001148941,1.82E-06
1,0.005480114,1.748156307,0.162669201,2.95E-05,1.88E-05,8.30E-05,0.005480114,3.48E-05,0.003424401,3.44E-05
0,0.002419621,0.77185899,0.055360968,8.41E-06,3.25E-06,9.61E-06,0.002419621,8.12E-06,0.002183964,6.81E-06
1,0.004443793,1.41756996,0.112655839,2.05E-05,8.80E-06,3.98E-05,0.004443793,2.98E-05,0.003779961,2.58E-05
1,0.002151116,0.686205957,0.061457072,7.53E-06,4.36E-06,1.18E-05,0.002151116,7.61E-06,0.00185732,7.77E-06
0,0.001673347,0.533797553,0.036899423,4.06E-06,1.36E-06,4.27E-06,0.001673347,4.61E-06,0.001739179,4.88E-06
0,0.002198816,0.701422255,0.05124607,8.30E-06,3.68E-06,8.23E-06,0.002198816,5.94E-06,0.001937672,6.05E-06
0,0.004660751,1.486779574,0.114569719,4.18E-05,1.90E-05,4.11E-05,0.004660751,1.87E-05,0.003441228,1.57E-05
0,0.001742588,0.555885727,0.050728052,4.11E-06,1.99E-06,8.07E-06,0.001742588,3.10E-06,0.001334494,3.25E-06
0,0.001748743,0.557849121,0.040037249,3.80E-06,1.49E-06,5.02E-06,0.001748743,3.91E-06,0.00158525,3.00E-06
1,0.00447149,1.42640523,0.122170955,1.81E-05,7.72E-06,4.68E-05,0.00447149,2.78E-05,0.003548379,3.08E-05
0,0.001517168,0.483976448,0.034399679,3.11E-06,1.17E-06,3.71E-06,0.001517168,2.88E-06,0.001341865,2.90E-06
2,0.005550894,1.77073533,0.161354955,2.92E-05,1.74E-05,8.16E-05,0.005550894,3.94E-05,0.003840943,3.90E-05
0,0.001124027,0.358564701,0.026140842,1.69E-06,6.56E-07,2.14E-06,0.001124027,1.73E-06,0.001009807,1.80E-06
0,0.000830903,0.265058095,0.018658694,9.53E-07,3.58E-07,1.09E-06,0.000830903,1.07E-06,0.00082142,1.06E-06
0,0.001270974,0.405440716,0.030180188,2.28E-06,9.35E-07,2.86E-06,0.001270974,2.51E-06,0.001169681,2.53E-06
0,0.001284822,0.409858351,0.028192817,2.15E-06,7.70E-07,2.49E-06,0.001284822,2.34E-06,0.001243083,2.26E-06
1,0.002947398,0.940219965,0.082874547,1.24E-05,6.93E-06,2.15E-05,0.002947398,1.14E-05,0.002247624,8.26E-06
0,0.001902614,0.606933953,0.053407253,4.80E-06,2.37E-06,8.94E-06,0.001902614,4.78E-06,0.001647702,4.85E-06
0,0.001378684,0.439800099,0.031412375,2.85E-06,1.11E-06,3.09E-06,0.001378684,2.74E-06,0.001297975,2.75E-06
1,0.004026033,1.28430464,0.104657507,1.47E-05,6.67E-06,3.43E-05,0.004026033,2.28E-05,0.003352707,2.19E-05
1,0.002440393,0.778485442,0.06212674,7.60E-06,3.46E-06,1.21E-05,0.002440393,9.25E-06,0.002152422,8.70E-06
0,0.001388685,0.442990613,0.033090422,3.36E-06,1.55E-06,3.43E-06,0.001388685,2.63E-06,0.001245528,2.65E-06
0,0.001009393,0.321996501,0.022445244,1.67E-06,5.84E-07,1.58E-06,0.001009393,1.55E-06,0.001014149,1.46E-06
0,0.00077551,0.247387555,0.017333271,9.75E-07,3.49E-07,9.41E-07,0.00077551,8.99E-07,0.000776522,9.03E-07
0,0.000787819,0.251314342,0.017499276,9.73E-07,3.60E-07,9.60E-07,0.000787819,9.46E-07,0.000781721,8.83E-07
0,0.000816285,0.260395036,0.017892415,1.02E-06,3.43E-07,1.00E-06,0.000816285,9.96E-07,0.000805675,9.29E-07
0,0.000654721,0.208855962,0.014946714,6.73E-07,2.67E-07,7.00E-07,0.000654721,6.35E-07,0.000625341,5.75E-07
1,0.002841996,0.906596855,0.081443112,7.63E-06,4.34E-06,2.08E-05,0.002841996,1.13E-05,0.001990289,1.09E-05
0,0.000968618,0.30898902,0.0252906,1.48E-06,7.70E-07,2.00E-06,0.000968618,1.19E-06,0.000818751,9.41E-07
1,0.005498578,1.754046487,0.147967162,3.72E-05,2.02E-05,6.86E-05,0.005498578,3.33E-05,0.003835597,2.87E-05
0,0.002449625,0.781430532,0.102194928,2.56E-05,2.14E-05,3.27E-05,0.002449625,7.12E-06,0.001564579,8.52E-06
1,0.004073733,1.299520938,0.114954697,1.81E-05,9.93E-06,4.14E-05,0.004073733,2.26E-05,0.003107265,2.61E-05
1,0.004833856,1.542000011,0.125604672,2.82E-05,1.39E-05,4.95E-05,0.004833856,2.75E-05,0.003623033,2.53E-05
1,0.003752912,1.197179063,0.094266523,2.19E-05,1.18E-05,2.79E-05,0.003752912,1.69E-05,0.003050895,1.77E-05
0,0.001954161,0.623377372,0.042791165,5.22E-06,1.80E-06,5.74E-06,0.001954161,4.53E-06,0.001727615,4.58E-06
1,0.002044176,0.652091999,0.056874369,4.13E-06,1.77E-06,1.01E-05,0.002044176,6.84E-06,0.001777245,6.92E-06
0,0.001019395,0.325187015,0.022569684,1.49E-06,5.12E-07,1.60E-06,0.001019395,1.61E-06,0.001011996,1.61E-06
0,0.000580863,0.185295242,0.014100681,5.68E-07,2.60E-07,6.23E-07,0.000580863,5.22E-07,0.000528831,5.44E-07
0,0.000558552,0.178177942,0.012359245,4.79E-07,1.62E-07,4.79E-07,0.000558552,5.06E-07,0.000573654,4.56E-07
0,0.000777048,0.247878404,0.017769116,1.00E-06,3.91E-07,9.90E-07,0.000777048,8.06E-07,0.000715982,8.20E-07
0,0.00058394,0.186276939,0.013417768,5.56E-07,2.38E-07,5.64E-07,0.00058394,4.63E-07,0.000535105,3.99E-07
0,0.000957077,0.305307658,0.021711371,1.39E-06,5.62E-07,1.48E-06,0.000957077,1.39E-06,0.000929544,1.24E-06
0,0.001516398,0.483731024,0.035087073,3.45E-06,1.40E-06,3.86E-06,0.001516398,2.94E-06,0.001352466,3.04E-06
1,0.003982949,1.270560887,0.124538919,1.66E-05,9.42E-06,4.86E-05,0.003982949,2.24E-05,0.002834323,2.02E-05
0,0.000699343,0.223090563,0.016061694,6.82E-07,2.80E-07,8.09E-07,0.000699343,6.83E-07,0.000639105,6.78E-07
1,0.00491233,1.567033275,0.126757481,2.54E-05,1.21E-05,5.04E-05,0.00491233,3.35E-05,0.004068758,3.32E-05
1,0.002939704,0.937765724,0.075859096,1.12E-05,4.95E-06,1.80E-05,0.002939704,1.11E-05,0.002404717,1.23E-05
0,0.001591026,0.507537167,0.035105093,3.51E-06,1.36E-06,3.86E-06,0.001591026,3.44E-06,0.001492304,3.23E-06
1,0.004586124,1.46297343,0.13903425,1.93E-05,1.07E-05,6.06E-05,0.004586124,2.69E-05,0.003234735,3.32E-05
0,0.001232506,0.393169508,0.029080433,2.56E-06,1.13E-06,2.65E-06,0.001232506,2.22E-06,0.001150744,2.25E-06
0,0.001020164,0.325432439,0.022546988,1.44E-06,5.17E-07,1.59E-06,0.001020164,1.68E-06,0.001047811,1.69E-06
1,0.00185953,0.5931902,0.081672427,5.60E-06,3.76E-06,2.09E-05,0.00185953,1.11E-05,0.001288729,1.40E-05
0,0.00445918,1.422478444,0.109382661,2.51E-05,1.26E-05,3.75E-05,0.00445918,2.42E-05,0.003591002,2.54E-05
0,0.002019556,0.644238426,0.044622,5.52E-06,1.92E-06,6.24E-06,0.002019556,6.01E-06,0.001966448,5.58E-06
1,0.003318996,1.058759835,0.091430959,1.65E-05,9.35E-06,2.62E-05,0.003318996,1.80E-05,0.002718957,2.05E-05
1,0.003180512,1.014583486,0.080825447,1.55E-05,8.10E-06,2.05E-05,0.003180512,1.31E-05,0.002576954,1.27E-05
2,0.00449457,1.433767955,0.12193605,1.51E-05,6.17E-06,4.66E-05,0.00449457,3.77E-05,0.004046352,3.74E-05
0,0.002584263,0.824379761,0.058546396,8.94E-06,3.26E-06,1.07E-05,0.002584263,1.02E-05,0.002509926,9.64E-06
1,0.003080496,0.982678345,0.090161235,9.52E-06,4.93E-06,2.55E-05,0.003080496,1.69E-05,0.002569549,1.61E-05
0,0.001743358,0.556131151,0.039858576,4.24E-06,1.65E-06,4.98E-06,0.001743358,3.89E-06,0.001531531,4.01E-06
2,0.010636329,3.392989041,0.295801894,0.000101253,5.23E-05,0.000274291,0.010636329,0.000132996,0.00765237,0.000143566
0,0.002144961,0.684242564,0.048468631,6.39E-06,2.43E-06,7.36E-06,0.002144961,7.38E-06,0.002145618,5.95E-06
0,0.001891843,0.603498015,0.043106014,4.76E-06,1.77E-06,5.82E-06,0.001891843,5.04E-06,0.001779591,4.97E-06
1,0.005200838,1.659067336,0.138102948,3.90E-05,2.29E-05,5.98E-05,0.005200838,3.54E-05,0.004034689,3.56E-05
2,0.005954036,1.899337591,0.154938083,4.99E-05,2.83E-05,7.53E-05,0.005954036,4.18E-05,0.004748519,3.40E-05
2,0.007051136,2.249312446,0.200976616,4.13E-05,2.04E-05,0.000126618,0.007051136,4.67E-05,0.004708943,5.35E-05
0,0.003689056,1.176808857,0.083322497,1.54E-05,5.39E-06,2.18E-05,0.003689056,1.84E-05,0.003384899,1.73E-05
2,0.006892649,2.198755069,0.19901539,3.99E-05,1.66E-05,0.00012416,0.006892649,5.78E-05,0.005451118,5.84E-05
0,0.001969548,0.628285855,0.043419967,5.66E-06,2.09E-06,5.91E-06,0.001969548,5.25E-06,0.001859114,4.32E-06
1,0.003661359,1.167973588,0.098759671,1.58E-05,8.56E-06,3.06E-05,0.003661359,1.69E-05,0.002778245,1.90E-05
1,0.003323612,1.06023238,0.097885174,1.67E-05,1.09E-05,3.00E-05,0.003323612,1.66E-05,0.002367121,1.39E-05
0,0.001552558,0.495265959,0.0355755,3.42E-06,1.30E-06,3.97E-06,0.001552558,3.65E-06,0.001465234,3.07E-06
0,0.001515629,0.483485599,0.034266346,3.40E-06,1.37E-06,3.68E-06,0.001515629,2.94E-06,0.001336436,2.71E-06
1,0.00356519,1.137295567,0.091898159,1.70E-05,8.83E-06,2.65E-05,0.00356519,1.64E-05,0.002779695,1.66E-05
1,0.004567659,1.457083251,0.10886851,3.29E-05,1.53E-05,3.72E-05,0.004567659,2.39E-05,0.003784699,2.10E-05
0,0.001901845,0.606688529,0.042128686,5.22E-06,1.95E-06,5.56E-06,0.001901845,4.99E-06,0.001798767,4.71E-06
0,0.001436385,0.458206911,0.031703445,2.89E-06,9.72E-07,3.15E-06,0.001436385,2.86E-06,0.001364599,2.69E-06
0,0.001617184,0.515881589,0.035475466,3.68E-06,1.26E-06,3.95E-06,0.001617184,3.95E-06,0.001618975,4.15E-06
0,0.001344063,0.428756011,0.030240998,2.72E-06,9.84E-07,2.87E-06,0.001344063,2.82E-06,0.001320664,2.79E-06
0,0.001641034,0.523489738,0.040290695,4.93E-06,2.48E-06,5.09E-06,0.001641034,3.30E-06,0.001431123,3.07E-06
0,0.003402087,1.085265645,0.077986207,1.75E-05,6.88E-06,1.91E-05,0.003402087,1.22E-05,0.002795701,1.02E-05
1,0.0029574,0.943410479,0.092731369,1.22E-05,8.24E-06,2.70E-05,0.0029574,1.50E-05,0.002093447,1.43E-05
0,0.002531177,0.807445493,0.064404089,9.03E-06,4.49E-06,1.30E-05,0.002531177,7.14E-06,0.001880861,7.54E-06
0,0.001394071,0.444708582,0.033836507,3.52E-06,1.72E-06,3.59E-06,0.001394071,2.36E-06,0.001177624,2.28E-06
2,0.00727348,2.320240029,0.182311667,6.36E-05,3.17E-05,0.000104192,0.00727348,5.96E-05,0.00581611,6.00E-05
1,0.005816322,1.855406666,0.151430885,3.96E-05,2.22E-05,7.19E-05,0.005816322,4.27E-05,0.004539298,4.55E-05
1,0.004029111,1.285286337,0.103975591,1.72E-05,7.89E-06,3.39E-05,0.004029111,2.14E-05,0.003237262,1.99E-05
2,0.003715214,1.185153279,0.092423299,1.60E-05,7.31E-06,2.68E-05,0.003715214,2.00E-05,0.003172984,1.85E-05
2,0.005307009,1.69293587,0.118827374,3.26E-05,1.16E-05,4.43E-05,0.005307009,3.38E-05,0.004646476,2.98E-05
2,0.00504389,1.609000807,0.135663409,3.28E-05,1.80E-05,5.77E-05,0.00504389,3.22E-05,0.003808497,4.05E-05
1,0.00639103,2.038738515,0.167309631,4.79E-05,2.24E-05,8.77E-05,0.00639103,4.60E-05,0.004773,4.59E-05
5,0.012433542,3.966299884,0.334877739,0.000104504,4.29E-05,0.000351546,0.012433542,0.000164813,0.009040715,9.43E-05
