,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,0,0,0,0.002997982363892,0.0037073234884198,0.0104911584874364,-0.0101244711315503,2.81129528812302,0.161273073641086,1.37173215356307e-05,0.0053993315668777,0.0029932352636251,0.0002471035677145,0.0018866782625497,0.0002942329667539,0.0014663349960953,0.0073751082431579,0.000331548536727
11,0,0,0,0.0017886100814393,0.0022121401486288,0.0073006443797366,-0.0057068362131957,2.83670133437047,0.269741014449122,4.89648066429241e-06,0.0031905141077005,0.0017793491426516,0.000158587618278,0.0010108382648303,0.000160617128153,0.0005190854308845,0.0035339785059763,0.0001891663794821
12,0,0,0,0.0021601115742315,0.0026991183276614,0.0065643718933444,-0.0071793811859806,2.63591494001259,-0.144959654544327,7.26444834144083e-06,0.0036813624319617,0.0021603893281223,0.0001616773127006,0.0019750563331491,9.78730992737833e-05,0.000379715568211,0.0021297114721567,0.00025394738156
13,0,0,0,0.0025224821053092,0.0031930703559405,0.0087731893525216,-0.0098790469694195,3.06631528955502,-0.0341472865607884,1.01796680146163e-05,0.0042949228372889,0.0025193365455606,0.0002123009372321,0.0016799393185533,0.0001573569144817,0.0004564061423976,0.0034766356137315,0.0002859848576557
14,0,0,0,0.0016555577518525,0.0020339728259813,0.0060735235690824,-0.006688532861719,3.15788809501045,0.125888595676008,4.14423672199533e-06,0.0029450899455697,0.0016424245100097,0.0001405571445622,0.0012276768743376,0.0001073709504143,0.0002797692403326,0.001959696688222,0.0001783113538666
15,0,0,0,0.0016762020267125,0.0021087346110347,0.0063189477312136,-0.0052159878889341,2.86969260889671,0.157402925665198,4.44148544845311e-06,0.0026996657834389,0.001680263930632,0.0001675704690182,0.0010682383749957,0.0001722826016154,0.0005148731375388,0.0032354549974403,0.0001648914818754
16,1,1,0,0.0043612776394335,0.0066734443059273,0.0252166082152857,-0.0285312832913606,6.40645422385753,-0.165556311405926,4.4399637270286e-05,0.005399331566878,0.0043601328041176,0.0004960999194853,0.0033377058604329,0.0009129306846727,0.0033377058604329,0.0220389056497831,0.0005541790365314
17,1,1,2,0.0092092080142062,0.0136330448339286,0.0578580217786816,-0.0508648820452636,6.4143103570465,0.257684365679433,0.0001852803955206,0.0119030718633436,0.0092067327277277,0.0008968955929472,0.0093910982427006,0.0019135599480858,0.0093910982427006,0.0467142345737858,0.0012271753292628
18,1,0,2,0.0051029278349182,0.0068221210747276,0.0249711840531547,-0.0221502550759598,3.89783207879623,0.376046718098685,4.6417141165604e-05,0.0073627248639237,0.0051074829318906,0.0005141576795611,0.0041080575639779,0.0008624940130329,0.0041080575639779,0.021723241724836,0.0005604159892077
19,0,0,0,0.0025321278476894,0.0032012005061543,0.0114728551359607,-0.0086519261587655,3.36072088448767,0.187187199223861,1.02204193256107e-05,0.0041722107562233,0.0025286789614199,0.000268554132396,0.0009903306871695,0.0003500783994939,0.0009903306871695,0.0077132377094788,0.0002348470180242
20,0,0,0,0.0035437355659723,0.0052335711445794,0.0225169424318467,-0.0236228000487446,7.43876303338905,0.187599148428615,2.73218834311246e-05,0.0049084832426161,0.0035511150621686,0.0004588816855013,0.002119627079594,0.0006472578870507,0.002119627079594,0.0131185716848193,0.0003598665950841
21,1,1,2,0.0085085670319636,0.0111867656221791,0.0394512096188716,-0.040311643073639,3.90032826986378,-0.146069077993212,0.0001247640067484,0.0132529047550629,0.0085064589807415,0.000779248245306,0.0083203651789689,0.0014877927552629,0.0083203651789689,0.0369861303859996,0.0009737555561987
22,1,2,0,0.0043213781019959,0.0059943198291797,0.0222715182697156,-0.0344214631824998,6.89190283268903,-0.45063586986649,3.58974952688124e-05,0.0061356040532701,0.0043299053672739,0.000502971449156,0.0031739704561172,0.0007783219281315,0.0031739704561172,0.0161270805557688,0.0004399430579272
23,0,0,0,0.0031356635631557,0.0039152410204277,0.0097548860010444,-0.0101244711315503,2.76385760027866,-0.0758838019958263,1.52872157210291e-05,0.005399331566878,0.0031342103536303,0.000267488136458,0.0017997908196667,0.0002450871674091,0.0008896550687823,0.0056681972626264,0.0003450275845005
24,1,0,1,0.0039486582668511,0.0055656392409616,0.0215352457833237,-0.0263224658321835,6.90526995051538,-0.215555439687847,3.08804776322125e-05,0.0058901798911396,0.0039480838509746,0.0004286109526122,0.0029904251363852,0.000648557352768,0.0029904251363852,0.0169783937071056,0.0004484707934124
25,1,1,1,0.0042942102200564,0.0063146560733644,0.0281616981608547,-0.0223956792380906,6.28006909925489,0.484735761086791,3.97888047634006e-05,0.0053993315668775,0.0042861987752757,0.0004711757897125,0.0035236759910862,0.0008080166358999,0.0035236759910862,0.0209861328682658,0.0005231840332088
26,1,0,1,0.0040479557185992,0.0053972367998846,0.0166267625407076,-0.0275495866428375,6.22290255484335,-0.658493680680229,2.90594952571258e-05,0.0061356040532697,0.0040461720273355,0.0004798894842059,0.0026945465335888,0.0005633517940586,0.0026945465335888,0.0123827371368665,0.0003599818261131
27,1,0,1,0.0053479549384771,0.0071078366520935,0.0252166082152857,-0.0233773758866138,4.48118371048169,0.187865387793755,5.03634632043104e-05,0.0080989973503166,0.0053479458829315,0.0004490651469427,0.0056564999097137,0.0007405642497886,0.0056564999097137,0.0204162633286298,0.000652686274871
28,0,0,0,0.0023185366593578,0.0030145075148046,0.0065643718933444,-0.0157692268605588,5.77056178918217,-0.83724418673005,9.10528545642231e-06,0.0039267865940925,0.002317532693496,0.0002370542339159,0.0013354034284979,0.0002810361688777,0.000646103806216,0.004582239261191,0.0002386839506915
29,1,0,1,0.004731705678604,0.0067308067741518,0.0347881505383866,-0.0233773758866138,6.72128069259024,0.662469216850816,4.51866779598923e-05,0.0066264523775311,0.0047326838061678,0.0005099570740024,0.004117896389516,0.0008868583691688,0.004117896389516,0.0208506332324406,0.0005503365068804
30,1,0,1,0.0055984140844025,0.00752914423491,0.0384695129703486,-0.0236228000487446,5.36435487478406,0.4815447296111,5.65493953123966e-05,0.0090806939988393,0.005586659228129,0.00054025530809,0.0053812461657538,0.0009235941695083,0.0053812461657538,0.0229260118143462,0.0006425930009011
31,1,0,1,0.0043267286444511,0.0056216778776467,0.0232532149182386,-0.0187143168061286,4.18851077311404,0.106587280579402,3.15162054252e-05,0.0068718765396623,0.004323347940442,0.0004730107797391,0.00233711650359,0.0007482327845489,0.00233711650359,0.0155458605084353,0.0004107390241602
32,1,0,1,0.0049249319285536,0.0069483859258202,0.0394512096188716,-0.0250953450215294,6.95727017431435,0.382414547553959,4.81960165107333e-05,0.0073627248639239,0.0049146188466693,0.0005381844255074,0.0038658767764589,0.0008931202995421,0.0038658767764589,0.0213161456300331,0.0005570873796974
33,0,0,0,0.0031149558994759,0.0038142702336248,0.0085277651903906,-0.0108607436179428,2.57725221491041,-0.190934151690255,1.45034294517588e-05,0.0050311953236815,0.0031146674960325,0.0002409568096084,0.0027190949137905,0.0001933334952726,0.0009529549618645,0.0039889966848288,0.0003505213793915
34,0,0,0,0.0025071982763889,0.0030995760631734,0.0091280142695139,-0.008787949566034,2.70372467507654,0.0040300821280436,9.58956153517705e-06,0.0044176349183541,0.0025106132204293,0.0002269912776584,0.0011589476692369,0.0002237168599358,0.0008609259979329,0.0049295132280076,0.0002606646214782
35,0,0,0,0.002653944504731,0.003330330103197,0.008882590107384,-0.0097696462145572,2.96385873405884,0.0143414168511678,1.10571069111064e-05,0.0044176349183543,0.0026537829693779,0.0002413666060506,0.0018961773906147,0.0003148087009675,0.0011518530018517,0.0066163586383553,0.0002820979282556
36,1,0,1,0.0048272416314649,0.0060948930288235,0.0201721015654012,-0.0156598261056965,3.06010405157498,0.155850565551301,3.70316344577792e-05,0.007853573188186,0.0048272344233168,0.0003832320297836,0.0038217143311663,0.0006116442155641,0.0032374616433072,0.0171242196857355,0.0005613183056352
37,1,2,1,0.0061342455993799,0.008765611428978,0.0395606103737342,-0.0348029107518991,5.75400787049261,0.164543689464919,7.68557186979097e-05,0.0080989973503163,0.0061574285886251,0.0006814427457412,0.003564701318236,0.0011887197035856,0.003564701318236,0.0279562681080535,0.000701269658934
38,1,0,1,0.006350470499703,0.0083015894492078,0.025816857294409,-0.0244950959424055,3.52467597511229,-0.163070871336497,6.8773616353028e-05,0.0098169664852322,0.0063577512675237,0.000547398078791,0.0057040986625896,0.0010740307058129,0.0057040986625896,0.0274783279374313,0.0007467664040304
39,1,0,2,0.0060051673245833,0.0084264770510803,0.0358792479417723,-0.0303852758335447,5.07150301342915,0.206635876607664,7.07879433058883e-05,0.0083444215124476,0.0060041487364287,0.0005678235112162,0.0061523292901398,0.0011101736072841,0.0061523292901398,0.0280247231414745,0.0007484990904633
40,1,1,1,0.0085487260989102,0.0116120746737654,0.0348975512932491,-0.0500192088040089,4.73497306784108,-0.274028914946152,0.000134431150548,0.012025783944409,0.0085494177959958,0.0007681246954723,0.009327316301435,0.001533561323892,0.009327316301435,0.0379350391159363,0.0010422470032805
41,1,1,1,0.0070144090293324,0.0109627372058765,0.0560040292364982,-0.0755433216656123,14.2321524674597,-0.475110896049388,0.0001198130667012,0.0093261181609704,0.0070128372493456,0.0008705735412718,0.0051739654033976,0.0015645587748565,0.0051739654033976,0.0359205198050333,0.0008572450542435
42,0,0,0,0.0030341765089105,0.0038531927136207,0.0108459834044302,-0.0129601603222577,3.14841204059762,-0.137672375843153,1.48127759366803e-05,0.0050311953236815,0.0030362372198453,0.0002720013649001,0.0020916791688642,0.0002739781671952,0.0008742518495658,0.0055692598280076,0.0003326214441591
43,0,0,0,0.0029605392408122,0.003884732548998,0.013545649187869,-0.0144327052950425,4.06444456718062,0.06835574469567,1.50450396640691e-05,0.0049084832426159,0.0029585115794361,0.0002727195471196,0.0018790864025523,0.0002628671953041,0.0007926821279152,0.005622761421896,0.0003364752617373
44,0,0,0,0.0031990708678421,0.0040757824271283,0.0113368317286923,-0.0122238878358653,3.19039254215441,0.0384510809846512,1.6560608716463e-05,0.0053993315668777,0.0031986437830709,0.0002509117746139,0.0019973552800404,0.0002051104716465,0.000717446354596,0.0037193204815808,0.0003790096120179
45,0,0,0,0.0025879316186036,0.0031254916787233,0.0069191968103371,-0.0080516770796414,2.3895603494874,-0.0382111246250604,9.74408861686351e-06,0.0046630590804849,0.0025908163327812,0.0002122354313967,0.0018456366085481,0.0001988573400721,0.0004802632971474,0.0034196207576467,0.0002764703204779
46,0,0,0,0.0025931148055679,0.0032386950225534,0.0106005592422992,-0.0095242220524264,2.89758925339523,0.17290136621057,1.04806784191681e-05,0.0046630590804851,0.0025882422551432,0.0002299630503573,0.0016792870849728,0.0002249243043516,0.0012019978251849,0.0046351024303303,0.0002786303801273
47,1,2,1,0.0060588538600494,0.0079930301570493,0.0228717673488391,-0.0379934248595994,5.16667664194861,-0.673286879632232,6.36994888497417e-05,0.0096942544041669,0.0060620726734441,0.0006451444356643,0.0041158696808417,0.000914306743075,0.0041158696808417,0.021264475383416,0.0006135987575185
48,1,1,0,0.0055075367503302,0.0077538396704108,0.026307705618671,-0.0377480006974686,6.20813056085026,-0.251868174697865,6.0013936715486e-05,0.0078535731881858,0.0055242965650563,0.0006759482036243,0.0031974789372566,0.0011405147301544,0.0031974789372566,0.0212646668636171,0.0005383937026655
49,1,1,1,0.0052570296668855,0.0071444119307208,0.025816857294409,-0.0357846074004222,5.31482965180558,-0.0684847187833308,5.08913457243828e-05,0.0073627248639237,0.0052547613963724,0.0005274196462582,0.0037465091855575,0.0009829405817589,0.0037465091855575,0.0238620156325287,0.0005966339530051
50,0,0,0,0.0024542967638627,0.0030827966499506,0.0093734384316451,-0.0082971012417723,2.91271312861061,0.17330376055725,9.47530860404951e-06,0.0041722107562233,0.0024531391299546,0.0002333050645378,0.0014299741954614,0.0002551592904193,0.0010597371720073,0.0058772424197348,0.0002523014540432
51,1,0,1,0.0031725133323417,0.004857255547046,0.0189449807547472,-0.0254767925909286,8.13811232599637,-0.0029459134311676,2.35226280000996e-05,0.0039267865940925,0.0031692216442593,0.0004069207476909,0.0020333855317298,0.0006519636966285,0.0020333855317298,0.0136580802382607,0.0003568821359669
52,1,0,1,0.0050951479674258,0.0072232076131896,0.0275348264293253,-0.0200774610240511,4.74387831285189,0.201921128770367,5.20131118870788e-05,0.0065037402964657,0.0050953842876481,0.0003947675897735,0.0061490379175041,0.0007752113324168,0.0061490379175041,0.0227169778877968,0.0007023292781023
53,0,0,0,0.0023041047885851,0.0028438730663249,0.0076554692967302,-0.007315404593249,2.61365567508023,-0.0507026759712351,8.0638285000044e-06,0.0042949228372889,0.0023067570388775,0.0001961773963242,0.0014116714467579,0.0002549551880551,0.0011019061976536,0.0059379875839759,0.0002491167199878
54,1,0,2,0.0060964344348757,0.0083399526487761,0.0292527955642402,-0.0294035791850215,4.54213848325076,0.262512415965608,6.93383599259216e-05,0.0090806939988393,0.0060973763639537,0.0006452400119382,0.0051518145997296,0.000974662426702,0.0051518145997296,0.0240750341017464,0.0006691685970299
55,0,0,0,0.0039615299565703,0.0049998695048835,0.0177178599440931,-0.0122238878358653,3.16018051772127,0.175069221883366,2.49299572479941e-05,0.0061356040532695,0.0039572920504951,0.0003958838304493,0.0021359834055959,0.0004008038756837,0.0015432239930796,0.0093115504618062,0.0003920461231949
56,1,0,1,0.0057210898659688,0.0078834011304124,0.0243443123216242,-0.026213065077321,4.37522609893684,-0.0427864325396903,6.19841912411902e-05,0.007608149026055,0.0057112838920204,0.0004502695353914,0.0056950236646369,0.0008893818139443,0.0056950236646369,0.0260895222112165,0.000755356639091
57,0,0,0,0.0030761733201944,0.0038052717880415,0.012073104215084,-0.0107513428630804,2.79735656644068,0.0946917188142674,1.44370822970668e-05,0.005399331566878,0.0030785393337282,0.0002917586505033,0.0017013227410813,0.0003527213386172,0.0017013227410813,0.0081736569341275,0.0003077860849271
58,1,1,0,0.0042760899494099,0.0061995532669677,0.0312161888612873,-0.0195866126997895,6.83905527332126,0.850883528556759,3.83245553951381e-05,0.005767467810074,0.0042884996267957,0.000470370230315,0.0034178841691272,0.0007254886748733,0.0034178841691272,0.0184368302146666,0.0005063201610667
59,1,0,1,0.0042834737222438,0.0061458870466307,0.031952461347679,-0.0249859442666671,6.87667881625043,0.410766713481233,3.76548936618564e-05,0.0058901798911396,0.0042824838587591,0.0004906878861616,0.0024861841314857,0.0008590887680617,0.0024861841314857,0.0187418269676131,0.0004778885989335
60,1,0,1,0.0044569248413172,0.0071205438542958,0.0398060345358652,-0.0465832705341777,13.0663505478789,0.0695147150489428,5.05606398418908e-05,0.0058901798911387,0.0044626932606206,0.0005718646110208,0.0031403465887656,0.0009391396000135,0.0031403465887656,0.020932754086795,0.0005502601034715
61,1,0,1,0.0029763594692193,0.0038941211477323,0.0118276800529532,-0.0144327052950425,3.71368782605459,-0.206027889556029,1.51205843740106e-05,0.0044176349183543,0.0029771293029852,0.0003026649025656,0.0014965010090273,0.0004713702265503,0.0014965010090273,0.0102477145105602,0.0003110192305894
62,1,0,1,0.0050303080686062,0.0071140660238871,0.0243443123216242,-0.0289127308607598,5.41784582475514,-0.061057624669527,5.04594641489364e-05,0.0072400127828586,0.0050286643870094,0.0004717189176737,0.00452483397012,0.000877687544739,0.00452483397012,0.0240252567604758,0.0006377344792793
63,1,1,0,0.0052967456655676,0.0077781324961989,0.0329341579962023,-0.0451107255613928,9.20058517894556,-0.259486054045469,6.03166100444561e-05,0.0077308611071205,0.0052916804763867,0.0005742205706407,0.0040754388811288,0.000993482524365,0.0040754388811288,0.0251605254675471,0.0006495135855557
64,1,0,1,0.0049572171807957,0.0069667859785697,0.0299890680506331,-0.0242496717802747,5.40401036258823,0.0660354375401596,4.83901154622972e-05,0.0073627248639242,0.0049591019760555,0.0004921156729277,0.0046580503093468,0.0008650404831766,0.0046580503093468,0.0219859961388702,0.000600839614018
65,1,0,1,0.0043595221269715,0.0073643547138134,0.0380880654009491,-0.0421656356158231,10.9317635287049,-0.156486559159566,5.4080703788947e-05,0.0044176349183543,0.0043579182345297,0.0006418356634281,0.0030455391988442,0.000844190129197,0.0030455391988442,0.019440435798884,0.0005112191256331
66,0,0,0,0.0032072115717236,0.0041386495015245,0.0113368317286923,-0.0129601603222577,3.25172159951473,-0.19508745951221,1.70843357929204e-05,0.0051539074047463,0.0032091126574868,0.0003240387138995,0.0023576342059993,0.0004301747114639,0.0012134218242607,0.0081043605137118,0.0003283318530507
67,0,0,0,0.002035070588412,0.0027096096303795,0.0083917417831221,-0.0097696462145572,3.84190031637442,-0.117153811027274,7.35272458124928e-06,0.0029450899455697,0.0020304822926163,0.0002109331840984,0.0011561963226886,0.0002082871636773,0.0006418950857049,0.0041248837454325,0.0002166276819091
68,1,0,1,0.0051587396974647,0.0070621156582168,0.026307705618671,-0.0259676409151902,4.87514508533754,0.306240278549563,4.97547698245578e-05,0.0076081490260547,0.0051503075308062,0.0004732329190264,0.0047366880670262,0.0007617497535761,0.0047366880670262,0.0205289703125151,0.0006295628419459
69,1,1,0,0.0042287996660521,0.0052596700375875,0.0162453149713081,-0.0146781294571733,2.76209881892436,0.0847154066052148,2.76842743881451e-05,0.0071173007017933,0.0042079698235965,0.000403577390454,0.0033877025286548,0.0003872939196,0.0018275673447957,0.0076853770283538,0.0004254496789105
70,0,0,0,0.0028314509465565,0.0036054781613637,0.0123185283772153,-0.0117330395116036,3.68588187625562,0.0437208109621436,1.30834781134599e-05,0.0046630590804849,0.002802926082279,0.00029587606176,0.0014727719996875,0.0003300793252521,0.000836256560947,0.0057339007291604,0.0002731423881473
71,1,2,1,0.0069295732747851,0.0094071957317166,0.0326887338340721,-0.0387296973459919,4.63230908940947,0.297231825492527,8.83053833615375e-05,0.0095715423231009,0.0069409883671937,0.0007413629518871,0.0044785107026104,0.0013223537023888,0.0044785107026104,0.0294158536262696,0.0007417662258327
72,0,0,0,0.0039431231444106,0.0048374968054039,0.013545649187869,-0.0122238878358653,2.59589231011208,0.0716420070062211,2.33433609621105e-05,0.0071173007017931,0.0039377443994567,0.0003348612993056,0.0032430198615672,0.0004176787531705,0.0019191729913977,0.0095820460275483,0.0004228871149428
73,0,0,0,0.0027494072812621,0.0034449456878352,0.010109710918038,-0.0109967670252112,3.05837839999917,-0.184447223690054,1.18365290633543e-05,0.0046630590804853,0.0027477583736469,0.000229238517349,0.0022837476500904,0.0001640480852315,0.0005323345376049,0.0032071660805305,0.0003082643625428
74,1,0,1,0.0045958080450362,0.00703171672687,0.0353883996175101,-0.0296490033471523,8.39032711449297,0.408687232389288,4.92922205533118e-05,0.006012891972205,0.0045942636200379,0.0004695030994111,0.0038572233850086,0.0009876735261495,0.003310932889314,0.022535879732648,0.0006279568597205
75,1,1,0,0.0047653041070078,0.0076357568893237,0.0479050318861812,-0.0352937590761606,11.9280889040999,0.262592821005408,5.81238968701298e-05,0.0061356040532696,0.0047666645070534,0.0006296384318027,0.00382573805763,0.0009072866720891,0.00382573805763,0.0206450945748723,0.00057237703682
76,1,1,1,0.004517819702494,0.0068258350994951,0.0297436438885023,-0.0259676409151902,7.57378174627157,0.421672770533705,4.64487078085316e-05,0.006012891972205,0.0045214033219053,0.0006050379330535,0.0036638058285058,0.0008466330215722,0.0036638058285058,0.017266977778736,0.0004606623433654
77,0,0,0,0.0033498092234074,0.0045464482886686,0.0140364975121311,-0.0181140677270046,4.60907511078007,-0.390089344465593,2.06151299673382e-05,0.0049084832426161,0.0033540806835674,0.0004033781197139,0.0018297779115306,0.0006622398533879,0.0018297779115306,0.0115608410354249,0.0003064288586191
78,1,0,2,0.0056859956092447,0.0080583875171917,0.0434873969678272,-0.0240042476181439,6.17810845114682,0.475532493952131,6.47643780808737e-05,0.0082217094313815,0.0056900920908333,0.0006176818866056,0.0054138341934149,0.0011079296743234,0.0054138341934149,0.024443565555432,0.0006522665734984
79,1,0,1,0.0056521294823833,0.0076375114986479,0.026307705618671,-0.0257222167530594,4.30081137677403,0.062494250968272,5.81697113802732e-05,0.0083444215124469,0.0056512364607897,0.0005952896664186,0.0035663280188167,0.0009686272142254,0.0035663280188167,0.0241991906502544,0.0006084767596838
80,0,0,0,0.0036044819147138,0.0045503594043699,0.0115822558908222,-0.0146781294571733,2.87479130008124,0.0144926108535688,2.07052383905962e-05,0.0057674678100742,0.0035887915058082,0.0003389660180263,0.0025589700162461,0.0003786264720709,0.0007412139580966,0.006299243030526,0.0003778018888892
81,1,0,2,0.0078771732067688,0.0100357281433845,0.031952461347679,-0.0296490033471523,3.26472040354493,0.0499385004021021,0.0001004071861032,0.0125166322686706,0.0078767734410121,0.0006409360388507,0.0070596041281372,0.0012300188110448,0.0070596041281372,0.031289896196309,0.0009174171280289
82,0,0,0,0.0025176679236827,0.0031463913008303,0.0091280142695139,-0.0124693119979961,3.59919397045717,-0.319296639038732,9.87316146042773e-06,0.0041722107562235,0.0025155976618407,0.000231267363668,0.0015238519588176,0.0002272723423083,0.0014793035111616,0.0055174724934135,0.0002637585769559
83,1,0,1,0.0046166259938254,0.0060157072594283,0.0201721015654012,-0.0193411885376586,3.472124434145,0.193310734028688,3.60880625736777e-05,0.0068718765396619,0.0046138400317203,0.0004266822564251,0.0046768952878665,0.000608706853022,0.0015868621335423,0.0114307876610684,0.000517519986232
84,1,1,0,0.0038077989804512,0.0050740529635927,0.0275348264293253,-0.017623219402743,6.02150248346317,0.485749789250943,2.56656612459819e-05,0.0063810282154003,0.003808436544034,0.0003862448936881,0.0027985715973279,0.0005873354357304,0.0024145251126422,0.0127716145685001,0.0004129890017291
85,1,0,2,0.0042831779705521,0.0057173479181752,0.0255714331322782,-0.018850340213397,5.27197792261393,0.674311972108307,3.25861226831299e-05,0.0063810282154003,0.0042837157730104,0.000431116956062,0.0028768224724844,0.0007238929212459,0.0028768224724844,0.01741826511794,0.0004692830750383
86,0,0,0,0.0036895582783982,0.0047569568481363,0.0125639525393461,-0.0146781294571733,3.17219773096368,0.0661374165348418,2.25581000214265e-05,0.0061356040532695,0.0036890606976725,0.0003424703979711,0.0028073483355235,0.0003124228841407,0.0008454992543735,0.0062078664649551,0.0004048086953269
87,1,0,2,0.0059880437848407,0.0083306593265993,0.0353883996175101,-0.028667306698629,5.15831153948961,0.452763271913795,6.91913820179112e-05,0.0078535731881855,0.0059800377298756,0.0006654240071961,0.0053542618989168,0.0009159652211257,0.0053542618989168,0.0207529473125861,0.0006474821114278
88,0,0,0,0.0038637212054235,0.0054961883097614,0.0302344922127641,-0.0186049160512662,7.16103023570249,0.48120359701122,3.013507674452e-05,0.0051539074047471,0.0038649847635781,0.0005088037072792,0.0017843331152728,0.0006714511503953,0.0017843331152728,0.0118787831432879,0.0003406163725221
89,0,0,0,0.002775353274461,0.0034890169039792,0.010109710918038,-0.0102604945388188,2.94477946878796,0.19555082252403,1.21353616165166e-05,0.0049084832426161,0.0027758335556313,0.0002350363489168,0.0020750075155219,0.000195462384451,0.0007740742040895,0.0037081422043287,0.0003100051641907
90,0,0,0,0.0024544170684312,0.0031008401530249,0.012073104215084,-0.0090333737281648,3.948970915497,0.267605266224092,9.58905010233084e-06,0.0044176349183543,0.002453637647784,0.0001852746516117,0.001753566905951,0.0001258711766173,0.0008068001888868,0.0027312007569125,0.000292052214919
91,0,0,0,0.0026335877352976,0.0032806332108684,0.0098642867559072,-0.0097696462145572,2.96919662914368,0.0463487127316561,1.07532328317613e-05,0.0046630590804849,0.0026306642050428,0.0002109279359794,0.0020129437362543,0.0001993977120567,0.0011151755946966,0.0047811138166494,0.0002991275644378
92,1,0,1,0.0042982312484526,0.0061867491615071,0.0255714331322782,-0.0200774610240511,5.72419119864316,0.342038463033476,3.81571159863984e-05,0.0058901798911396,0.0042993328027023,0.0004191962513692,0.0040966307536455,0.0007832070192244,0.0040966307536455,0.0194547932945453,0.0005478384763842
93,1,1,0,0.0045000595362724,0.0069009801523507,0.0312161888612873,-0.0473195430205701,12.9190440112585,-0.417981116726173,4.74747384094225e-05,0.0061356040532695,0.0044997273832109,0.0005202399642375,0.0035663523375464,0.0008353614738294,0.0035663523375464,0.0225825797191968,0.0005666364068537
94,1,0,1,0.0055252868970928,0.0075176926049439,0.0361246721039031,-0.0217954301589667,5.00797397290009,0.273489240906171,5.6343718333211e-05,0.0082217094313815,0.0055263960920683,0.0004622358427514,0.0049543164290551,0.0008357164554063,0.0049543164290551,0.0236036238095804,0.0006993454650297
95,0,0,0,0.00337812123014,0.0039800943868485,0.0081463176209911,-0.0092787978902956,2.07319230707163,0.015939616514069,1.58355833064733e-05,0.0063810282154012,0.0033770987856484,0.0002149022424729,0.0041397345568588,0.0002068875642257,0.000533627703297,0.0041428778578688,0.0003888405268376
96,1,0,1,0.0054710188777023,0.0069781537118844,0.0243443123216242,-0.0316123966441987,4.3985902962999,-0.0687087878004738,4.85523533692077e-05,0.0092034060799047,0.0054677052045462,0.0004741457397891,0.0046378885480553,0.0005962094374351,0.001700738978771,0.0129175005238634,0.0006169304429621
